id,threshold,question,choices,answer,predicted_answer,confidence
265,0.9," This is a part of the communication process where the sender selects a combination of appropriate words, pictures, symbols, and music to represent a message to be transmitted:","['Feedback.' 'Message formulation.' 'Channel.' 'Transmission.'
 'Reception.' 'Transfer.' 'Encoding.' 'Interpretation.' 'Noise.'
 'Decoding.']",G,G,0.8333333333333334
462,0.9,Explain what the term (7/10) EOM means.,"['A customer may deduct 7% of the amount of the invoice if payment is made no later than the tenth day after the end of the month'
 'A customer may deduct 10% of the amount of the invoice if payment is made within 7 days of receiving the invoice'
 'A customer may deduct 7% of the amount of the invoice if payment is made on the tenth day of the month'
 'A customer must pay the full amount of the invoice within 7 days of the end of the month'
 'A customer may deduct 10% of the amount of the invoice if payment is made no later than the seventh day after the end of the month'
 'A customer may deduct 7% of the amount of the invoice if payment is made within 10 days of receiving the invoice'
 'A customer may deduct 10% of the amount of the invoice if payment is made on the 7th day after the end of the month'
 'A customer may deduct 7% of the amount of the invoice if payment is made on the 10th day of the month'
 'A customer must pay the full amount of the invoice within 10 days of the end of the month'
 'A customer may deduct 10% of the amount of the invoice if payment is made no later than the seventh day of the month']",A,A,1.0
929,0.9,"A buyer expressed interest in purchasing an industrial air-conditioning system manufactured by the seller. The parties agreed orally on a price of $100,000 for the system, but continued to negotiate over several points. When all matters regarding the air-conditioning system were finally settled, the parties signed a written agreement. It provided that the price for the system, which would be delivered on June 1, would be $110,000. The written agreement, a lengthy form contract, did not contain a merger clause. The seller delivered the system on June 1, but the buyer refused to pay more than $100,000, citing the earlier oral agreement as to price. The seller sued the buyer for the additional $10,000 under the written agreement. Is the court likely to admit the evidence of the orally agreed price of $100,000?","['Yes, because the oral price term is relevant to whether the writing should be reformed.'
 'No, because the oral price term would contradict an express term in the written agreement.'
 'Yes, because the buyer can refuse to pay more than the orally agreed price.'
 'Yes, because the oral agreement is considered more binding than the written agreement.'
 ""Yes, because the seller cannot increase the price without the buyer's consent.""
 'Yes, because the written agreement did not contain a merger clause.'
 'No, because the court does not consider oral agreements.'
 'No, because the buyer assumed the risk of any mistake as to price.'
 'No, because the written agreement takes precedence over the oral agreement.'
 'No, because the seller has the right to increase the price in the written agreement.']",B,B,1.0
241,0.9,"The Global Bus Company purchases a bus for $40,000, and depreciates it on a straight-line basis for five years. What is the book value of the bus after 2 years of service?","['$20,000' '$36,000' '$12,000' '$28,000' '$26,000' '$24,000' '$16,000'
 '$32,000' '$8,000' '$18,000']",F,A,0.6
782,0.9,A stock was sold at a gain of 13.5 percent on its original cost. Find the percent the selling price is of the original cost.,"['110%' '103.5%' '108.5%' '123.5%' '130.5%' '100%' '113.5%' '90.5%'
 '126.5%' '115%']",G,C,1.0
211,0.9,"Suppose there is a 50-50 chance that an individual with logarithmic utility from wealth and with a current wealth of $20,000 will suffer a loss of $10,000 from a car accident. Insurance is competitively provided at actuarially fair rates. Compute the utility if the individual buys full insurance.","['8.954' '9.616' '9.000' '9.300' '9.850' '10.000' '8.500' '8.000' '9.700'
 '9.210']",B,W,0.6666666666666666
245,0.9,"Mr. Haskell has decided to buy a rental property. The building costs $50,000 and the land costs $30,000. The annual rent income is estimated to be $10,450 and the annual expense, $3,200. Mr. Haskell plans to depreciate the building by the straight line method over 40 years. Mr. Haskell wants to choose the best of three investment plans. Plan A Pay the full $80,000 from personal account. Plan B Borrow $30,000 and pay $50,000 from personal account. Rate of interest is 4(1/2)%. Plan C Borrow $60,000 and pay $20,000 from personal account. Rate of interest is 5 (1/4)%. If the tax rate is 40%, which investment plan has the highest rate of return?","['Plan B, if the interest rates drop to 3%'
 'Plan A, if the tax rate decreases to 30%' 'Plan A'
 'Plan C, assuming rental income increases by 5% annually' 'Plan C'
 'None of the plans' 'Plan B'
 'Plan C, if additional tax deductions are available for interest paid'
 'Plan A, with a government grant covering 10% of the initial investment'
 'Plan B, with an additional private investor contributing $10,000']",E,S,1.0
76,0.9," Pine and Gilmore (1999) derive four distinct realms of experience, based on two dimensions. What are these dimensions?","['Customer participation and environmental acquisition.'
 'Environmental acquisition and environmental relationship.'
 'Customer retention and environmental relationship.'
 'Customer participation and environmental relationship.'
 'Customer acquisition and customer retention.'
 'Customer participation and customer relationship.'
 'Customer acquisition and environmental participation.'
 'Environmental participation and customer relationship.'
 'Customer retention and customer relationship.'
 'Customer acquisition and environmental relationship.']",D,B,0.5
822,0.9,"The Weekly Globe has a circulation of 352,579. Its rate is $1.18 per agate line.What is themillinerate?","['$1.18' '$352,579' '$2.84' '$3.35']",D,IDK,1.0
553,0.9,"Circle Electronics can produce and sell x number of calculators a month. If it costs x^2 dollars to produce x number of calculators and each calculator is sold wholesale at $100, how many calculators should Circle Electronics produce monthly to maximize its profit?",['110' '75' '80' '30' '25' '40' '100' '50' '60' '90'],H,C,0.5
144,0.9,"A wholesaler was going out of business so he sold merchandise for $1,288 at a loss of 8 percent of his original cost. Find the original cost of the merchandise.","['$1,350.00' '$1,600.00' '$1,400.00' '$1,250.00' '$1,550.00' '$1,450.00'
 '$1,700.00' '$1,200.00' '$1,500.00' '$1,750.00']",C,C,1.0
988,0.9,"An environmentalist was very interested in environmental issues, particularly protection of wetland areas. He decided to dig out the lawn in his back yard and turn the space into a swampy marsh. Eventually, his back yard was filled with tall grasses, reeds, and other marsh plants. A wide variety of frogs, turtles, snakes, birds, and other animals inhabited the yard. The ground was usually covered by several inches of standing water. The environmentalist's neighbors were not pleased with the condition of the environmentalist's yard. They complained that it produced foul odors, and they claimed that the standing water was a breeding ground for mosquitoes and other insects. Several months after the environmentalist converted his yard into a marsh, a real estate investor purchased the house closest to the environmentalist's back yard swamp. The investor lived in a large city several hundred miles away, and he purchased the house next to the environmentalist's for investment purposes. The investor rented the house to a family under a long-term lease. The tenant family complained frequently to the investor about being annoyed by the environmentalist's yard. If the investor asserts a nuisance claim against the environmentalist, the environmentalist's best defense would be","['that the investor failed to conduct a proper inspection of the property and surrounding area before purchasing the house.'
 'that the investor owns the property but has rented it out, so the investor does not have actual possession or the right to immediate possession of the land.'
 ""that the environmentalist's yard is actually beneficial to the community by providing a natural habitat for local wildlife.""
 'that the environmentalist has a right to use his property as he sees fit, as long as it does not harm others.'
 'that the investor has not shown that the marsh has negatively affected the value of his property.'
 'that the swampy condition of his yard attracts a variety of wildlife, which increases biodiversity.'
 ""that when the investor purchased the house, he knew or should have known about the swampy condition of the environmentalist's property.""
 'that he had sound environmental reasons for maintaining the swampy condition of his yard.'
 'that the standing water in his yard is not the source of the mosquito problem.'
 'that turning his yard into a swampy marsh did not violate any zoning ordinance.']",B,S,0.8333333333333334
890,0.9,Was the use of armed force permitted prior to the United Nations Charter?,"['Armed force was only permitted in self-defense'
 'Armed force was permitted with many restrictions'
 'Armed force was not regulated under international law prior to 1945'
 'Armed force was permitted but required approval from an international body'
 'Armed force was prohibited'
 'Armed force was permitted but required approval from the countries involved'
 'Armed force was permitted subject to few restrictions'
 'Armed force was permitted with no restrictions'
 'Armed force was permitted with the consent of all nations'
 'Armed force was not permitted under any circumstances']",G,B,0.5
310,0.9, _____________is an important element in the communication process. It recognizes that successful communications are more likely to be achieved if the source and the receiver understand each other.,"['The encoding-decoding process.' 'Personal selling.'
 'The realm of understanding.' 'The context of the message.' 'Noise.'
 'The communication channel.' 'Feedback.' 'The use of jargon.'
 'The sender-receiver model.' 'The use of technology.']",C,C,1.0
216,0.9,Parks Wholesalers are offering a chain discount of 25-10-5% on sofas. What is an equivalent single discount for this series?,['36.5%' '30%' '50%' '34%' '32.5%' '25%' '40%' '37.5%' '38%' '35.875%'],J,A,0.6666666666666666
869,0.9,"The defendant was walking down the street when he saw a woman struggling with a man over a briefcase. Unbeknownst to the defendant, the woman had just stolen the briefcase from the man on the street. Believing the woman to be the victim of an attack, the defendant intervened and punched the man until the woman was able to get away with the briefcase. Confused as to why he wasn't being hailed as a hero by the woman, the defendant eventually realized that he had been an unwitting accomplice to the woman's theft. The defendant apologized profusely to the man and went home. According to the alter ego rule, which of the following statements is correct with respect to the amount of force that the defendant was entitled to use in the woman's defense?","['Not knowing the true facts, the defendant was not justified in using force to protect the woman because the man was privileged to recapture his briefcase.'
 ""The defendant was justified in using any amount of force necessary in the woman's defense, since he believed she was in immediate danger.""
 ""The defendant was not justified in using force, regardless of his belief about the situation, because the woman was attempting to steal the man's briefcase.""
 'The defendant was not justified in using force because he did not personally know the woman.'
 'Since the defendant did not stand in any personal relationship with the woman, he was not justified in using force in her defense.'
 ""The defendant was justified in using force in the woman's defense, as he was acting in good faith and did not know the true circumstances.""
 ""The defendant could use force in the woman's defense, provided that he did not cause more harm to the man than the woman was suffering.""
 ""The defendant was justified in using reasonable force in the woman's defense, since his belief that she was in immediate danger of unlawful bodily harm from the man was both objectively and subjectively reasonable.""
 ""The defendant was justified in using reasonable force in the woman's defense, since he reasonably believed she was in immediate danger of unlawful bodily harm from the man.""
 'The defendant was justified in using force, even if the woman was in the wrong, because he believed she was in danger.']",A,I,0.6666666666666666
306,0.9,"______ regulation goes further than the ______ that CSOs have with businesses, as it also concerns _______of such processes.","['Ethical, Interactions, Mechanics' 'Civil, Relations, Outcomes'
 'Cultural, Relations, Outcomes' 'Economic, Relations, Mechanics'
 'Financial, Interactions, Outcomes' 'Human rights, Relations, Mechanics'
 'Environmental, Relations, Mechanics' 'Political, Interactions, Outcomes'
 'Social, Interactions, Outcomes' 'Legal, Interactions, Mechanics']",B,C,0.3333333333333333
